"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","gene_name","gene_symbol"
"866",249.478579129247,0.711312224750525,0.35288119247051,2.0157272190412,0.0438285077465577,0.554285105385204,"ENSG00000170099","serpin family A member 6","SERPINA6"
"5265",9826.38188048501,2.44723527962698,0.320875357470938,7.62674734175754,2.40750777291892e-14,2.54147849957664e-11,"ENSG00000197249","serpin family A member 1","SERPINA1"
"5267",11.8281600344613,-5.62121238414547,2.25900058059148,-2.48836252298513,0.0128332842855523,0.317062481119515,"ENSG00000100665","serpin family A member 4","SERPINA4"
"5104",14.212514771803,-3.46646294368703,1.71491005848271,-2.02136720030322,0.0432417674332022,0.552718488857725,"ENSG00000188488","serpin family A member 5","SERPINA5"
"112268127",5.19157949029184,-3.31527847135427,2.44626966323666,-1.3552383537994,0.175341628629843,NA,NA,"uncharacterized LOC112268127","LOC112268127"
"12",47.1990826388962,-3.98850115428671,1.0003676501313,-3.98703532022774,6.69040687023172e-05,0.00816775793831145,"ENSG00000196136","serpin family A member 3","SERPINA3"
"23405",2482.89418541056,-0.088955876291861,0.217429444146034,-0.409125252751485,0.682447745045143,0.999768645777355,"ENSG00000100697","dicer 1, ribonuclease III","DICER1"
"400242",416.935376549276,0.465488229245034,0.292590280228985,1.59092171100399,0.111627195818493,0.784977137993209,"ENSG00000235706","DICER1 antisense RNA 1","DICER1-AS1"
"79789",398.330637216828,0.196650083623404,0.493952896322385,0.398115053252076,0.690545378684058,0.999768645777355,"ENSG00000165959","calmin","CLMN"
"161176",8.62507739574135,3.88286547319763,2.3793237706465,1.63191975850458,0.10269639107927,NA,"ENSG00000176438","spectrin repeat containing nuclear envelope family member 3","SYNE3"
"112268122",7.04022151690842,6.20517507965149,2.5348302456013,2.44796474652272,0.0143665711586011,NA,NA,NA,NA
"283596",189.492438309677,0.531720115023794,0.42497330070118,1.25118475477515,0.210867078992359,0.910817911730169,"ENSG00000247092","small nucleolar RNA host gene 10","SNHG10"
"677768",11.1086193686124,0.605634035545044,1.49428469714809,0.405300299669081,0.685256786251604,0.999768645777355,"ENSG00000252481","small Cajal body-specific RNA 13","SCARNA13"
"51218",174.232788197788,-0.140175489144688,0.414094981946626,-0.338510475267618,0.734978534433137,0.999768645777355,"ENSG00000182512","glutaredoxin 5","GLRX5"
"100507043",626.343781151382,0.431867194873138,0.392845058984924,1.09933212852172,0.271623223299157,0.95579418927974,"ENSG00000250366","TCL1 upstream neural differentiation-associated RNA","TUNAR"
"56967",1713.18300853828,0.0754594921049671,0.261244901665738,0.288845798037878,0.772699383336568,0.999768645777355,"ENSG00000227051","chromosome 14 open reading frame 132","C14orf132"
"624",45.3508481306976,1.27819038510069,0.910029953958831,1.40455858572598,0.16015257896461,0.862334442191366,"ENSG00000168398","bradykinin receptor B2","BDKRB2"
"623",3.93037463070364,0.863568679199886,3.3407102811041,0.25849852472525,0.796022187344845,NA,"ENSG00000100739","bradykinin receptor B1","BDKRB1"
"55102",724.419324285472,-0.208181065820317,0.270846089505627,-0.768632348358096,0.442111596363831,0.999768645777355,"ENSG00000066739","autophagy related 2B","ATG2B"
"51527",666.165638716401,-0.128734148335873,0.315413864721585,-0.408143593971388,0.68316825651993,0.999768645777355,"ENSG00000100744","GSK3B interacting protein","GSKIP"
"122481",185.165938528484,-0.59028181941056,0.513123373339022,-1.1503701645268,0.249991443120668,0.940796598782789,"ENSG00000140057","adenylate kinase 7","AK7"
"730202",10.0439206604754,1.22263732141628,1.5587437701463,0.784373509509858,0.432820977564091,0.999768645777355,NA,"PAPOLA divergent transcript","PAPOLA-DT"
"10914",3316.42928014324,-0.348732704533217,0.227107951020852,-1.53553718822111,0.124651929579637,0.812374200005823,"ENSG00000090060","poly(A) polymerase alpha","PAPOLA"
"7443",334.651178553501,0.117573012483513,0.340463455594263,0.345332253878159,0.72984460130826,0.999768645777355,"ENSG00000100749","VRK serine/threonine kinase 1","VRK1"
"101929241",3.84709440021451,-5.47023059327266,3.88978325854665,-1.40630730034982,0.15963289327316,NA,"ENSG00000246084","long intergenic non-protein coding RNA 2325","LINC02325"
"388011",8.9878066903292,0.0154787971718996,2.12340434311551,0.00728961359718646,0.994183781367455,NA,"ENSG00000246223","long intergenic non-protein coding RNA 1550","LINC01550"
"84193",493.840403520949,0.13842410048693,0.27890310413961,0.496316098431227,0.619671410025648,0.999768645777355,"ENSG00000183576","SET domain containing 3, actin N3(tau)-histidine methyltransferase","SETD3"
"8812",300.608695742784,0.117177732540061,0.326049204095341,0.359386654125359,0.719305857232103,0.999768645777355,"ENSG00000090061","cyclin K","CCNK"
"317762",186.027395207504,0.475521160346369,0.392225578823633,1.21236652074696,0.225372110562377,0.924415577230392,"ENSG00000205476","coiled-coil domain containing 85C","CCDC85C"
"84439",7.23655592235978,2.68408601100449,2.20523323545347,1.21714382308978,0.223549499614924,NA,"ENSG00000182218","HHIP like 1","HHIPL1"
"10858",15.1333467317243,-0.848313970366694,1.2490752223321,-0.679153629180826,0.497040525086727,0.999768645777355,"ENSG00000036530","cytochrome P450 family 46 subfamily A member 1","CYP46A1"
"2009",96.3496104429793,0.634392383801503,0.523846645313491,1.21102690926246,0.225885091728739,0.925010446940699,"ENSG00000066629","EMAP like 1","EML1"
"102724682",32.25388510604,0.716226973882442,0.871012734695091,0.822292195455863,0.410910617507715,0.998139332016304,NA,"uncharacterized LOC102724682","LOC102724682"
"51466",240.448412471419,0.000758869331894547,0.379590835662765,0.00199917716814623,0.998404888465759,0.999768645777355,"ENSG00000196405","Enah/Vasp-like","EVL"
"123099",83.6500517003654,0.125329830124971,0.566746400185049,0.221139172801185,0.824984069718344,0.999768645777355,"ENSG00000168350","delta 4-desaturase, sphingolipid 2","DEGS2"
"7528",847.491733880806,0.278171328144582,0.293223813045677,0.948665544094977,0.342790743613795,0.98965485920073,"ENSG00000100811","YY1 transcription factor","YY1"
"123096",324.098904076865,0.0801989882928148,0.354224782155355,0.226407050926328,0.820884844458419,0.999768645777355,"ENSG00000197119","solute carrier family 25 member 29","SLC25A29"
"7453",1151.19373481258,-1.03091873591995,0.225935043687763,-4.56289878317706,5.04521410533995e-06,0.000896449627073572,"ENSG00000140105","tryptophanyl-tRNA synthetase 1","WARS1"
"79446",133.78606210428,0.687522645356962,0.483356265488902,1.42239315892916,0.154912148001797,0.855974030388921,"ENSG00000176473","WD repeat domain 25","WDR25"
"8788",2420.97279632534,-0.745003271971113,0.280355933054999,-2.65734797852472,0.00787581022278864,0.239152775394526,"ENSG00000185559","delta like non-canonical Notch ligand 1","DLK1"
"55384",11542.0797684758,-0.126476492348368,0.292619743521138,-0.432221321864537,0.665580564031685,0.999768645777355,"ENSG00000214548","maternally expressed 3","MEG3"
"388015",19.0152427914371,-0.193811515156951,1.2815861108728,-0.151227852356295,0.879795979954309,0.999768645777355,"ENSG00000254656","retrotransposon Gag like 1","RTL1"
"79104",628.708236520223,-0.130651119620664,0.365931291565443,-0.357037298072384,0.721063883616907,0.999768645777355,NA,"maternally expressed 8, small nucleolar RNA host gene","MEG8"
"107987208",3.93299937560387,0.294596110487786,2.41323322487165,0.122075275382244,0.902839402794846,NA,NA,NA,NA
"692215",3.28408134777594,-0.351794726864052,2.52150455065342,-0.139517783845715,0.889041003896855,NA,"ENSG00000275662","small nucleolar RNA, C/D box 112","SNORD112"
"767561",6.25048995133818,-1.44285224032029,1.99451691362477,-0.723409378212841,0.469428411212683,NA,"ENSG00000202191","small nucleolar RNA, C/D box 113-1","SNORD113-1"
"767562",15.4729323960715,-1.73894279417368,1.37894630858109,-1.26106635432602,0.207284941488023,0.907463058975812,"ENSG00000212384","small nucleolar RNA, C/D box 113-2","SNORD113-2"
"767563",9.95729308801302,-0.151263521126046,1.49257340438313,-0.101344108558977,0.919277302845412,0.999768645777355,"ENSG00000201700","small nucleolar RNA, C/D box 113-3","SNORD113-3"
"767564",9.30417722975618,0.0509433930725487,1.55088513352586,0.0328479472601117,0.973795842438826,NA,"ENSG00000201672","small nucleolar RNA, C/D box 113-4","SNORD113-4"
"767566",4.15609151323918,-4.0666699366263,2.87911967309984,-1.41246992079627,0.157811641295081,NA,"ENSG00000200215","small nucleolar RNA, C/D box 113-6","SNORD113-6"
"767569",4.65480893203758,1.79602523958304,2.27492037800056,0.789489274856106,0.429826095838422,NA,"ENSG00000201950","small nucleolar RNA, C/D box 113-9","SNORD113-9"
"767577",15.6250780707374,-0.445499694215862,1.21224199070639,-0.367500629108105,0.713245622659025,0.999768645777355,"ENSG00000199575","small nucleolar RNA, C/D box 114-1","SNORD114-1"
"767578",25.0991395841546,0.37175237566682,0.99324720708492,0.374279809714115,0.708196151794322,0.999768645777355,"ENSG00000200823","small nucleolar RNA, C/D box 114-2","SNORD114-2"
"767579",24.7415321565172,-0.707879773475832,1.04698136239162,-0.676114971004665,0.498967652188291,0.999768645777355,"ENSG00000201839","small nucleolar RNA, C/D box 114-3","SNORD114-3"
"767580",3.15767847557414,-1.19596119535772,2.67117774191759,-0.447728047666031,0.654349477028882,NA,NA,"small nucleolar RNA, C/D box 114-4","SNORD114-4"
"767582",9.90874302234249,0.618373843311376,2.0818986649095,0.29702398763883,0.766448195622576,0.999768645777355,"ENSG00000201263","small nucleolar RNA, C/D box 114-6","SNORD114-6"
"767583",8.93282551671844,-1.28244387645132,1.59996831480863,-0.801543295940025,0.422817189680991,NA,"ENSG00000199390","small nucleolar RNA, C/D box 114-7","SNORD114-7"
"767584",5.96359690296558,-1.40692998925162,2.47846950814221,-0.567660802212659,0.570265312513303,NA,NA,"small nucleolar RNA, C/D box 114-8","SNORD114-8"
"767585",3.21986545035921,0.153705748165315,2.98139824618856,0.0515549200318387,0.95888334014152,NA,"ENSG00000201240","small nucleolar RNA, C/D box 114-9","SNORD114-9"
"767588",7.48982574541011,-1.09096608969295,2.04272063226201,-0.534075033297565,0.59328962245206,NA,"ENSG00000200279","small nucleolar RNA, C/D box 114-10","SNORD114-10"
"767589",2.44823126353064,-2.02700851550314,3.33811876242065,-0.607230796675805,0.543697757026551,NA,"ENSG00000200608","small nucleolar RNA, C/D box 114-11","SNORD114-11"
"767591",5.82328212013539,-0.298439545283769,2.00140554265761,-0.149114978910011,0.881462906572362,NA,"ENSG00000201247","small nucleolar RNA, C/D box 114-13","SNORD114-13"
"767592",3.66500715584754,-0.33020306294327,2.41895347953043,-0.136506578459446,0.891420824373421,NA,"ENSG00000199593","small nucleolar RNA, C/D box 114-14","SNORD114-14"
"767597",4.7142076574663,-1.20326279366645,2.12988301468282,-0.564943137896068,0.572112441033364,NA,"ENSG00000199942","small nucleolar RNA, C/D box 114-19","SNORD114-19"
"767598",7.41727358803221,-1.55041498132844,1.75854993446846,-0.881643990278311,0.377969358388174,NA,"ENSG00000202048","small nucleolar RNA, C/D box 114-20","SNORD114-20"
"767605",3.99287745742608,-0.843761256374086,2.25612147952244,-0.373987510882033,0.70841360796648,NA,"ENSG00000200612","small nucleolar RNA, C/D box 114-25","SNORD114-25"
"767606",5.16665129467726,-1.04607440867078,2.16160056894694,-0.483935109797088,0.628431922125845,NA,"ENSG00000200413","small nucleolar RNA, C/D box 114-26","SNORD114-26"
"767608",2.75939728435256,-0.914636866185804,2.66888969351639,-0.342703135467816,0.731821803658477,NA,"ENSG00000200636","small nucleolar RNA, C/D box 114-27","SNORD114-27"
"767609",8.04345996810523,-0.0189885043504764,1.65996067449246,-0.0114391290361636,0.99087309460163,NA,"ENSG00000200480","small nucleolar RNA, C/D box 114-28","SNORD114-28"
"767610",8.20529620368003,0.116835049601707,1.77187121345471,0.0659387932455363,0.947426555230056,NA,"ENSG00000201689","small nucleolar RNA, C/D box 114-29","SNORD114-29"
"100126297",12.6369721476588,0.874818188011349,1.48304063879314,0.58988146725585,0.555270119766382,0.999768645777355,"ENSG00000215957","microRNA 300","MIR300"
"100507257",61.7682569252292,0.585338283481573,0.712552296396406,0.821467120998426,0.411380244706342,0.998139332016304,"ENSG00000223403","maternally expressed 9","MEG9"
"105370670",11.2077851522368,0.686920686173861,1.48675160987705,0.462027874468329,0.644061331263871,0.999768645777355,"ENSG00000230805","uncharacterized LOC105370670","LOC105370670"
"105370672",3.96547274362064,-5.51380105584495,3.15799751603937,-1.74598017504463,0.0808143967898437,NA,NA,"long intergenic non-protein coding RNA 3117","LINC03117"
"145200",62.3006496655109,0.829502883850949,0.779935295540217,1.06355346218355,0.28753103404475,0.967776878399315,"ENSG00000258512","long intergenic non-protein coding RNA 239","LINC00239"
"5527",1066.07598669435,-0.01641557880724,0.245671045392893,-0.0668193469075167,0.946725521224662,0.999768645777355,"ENSG00000078304","protein phosphatase 2 regulatory subunit B'gamma","PPP2R5C"
"107984658",1434.69401565907,0.20263138111885,0.265105454251469,0.764342558288677,0.444663130039694,0.999768645777355,NA,"uncharacterized LOC107984658","LOC107984658"
"107984659",62.6890973952268,-0.236046977440161,0.636150415366946,-0.371055290915756,0.710596350317845,0.999768645777355,NA,NA,NA
"1778",2172.10158438279,-0.0292603533137491,0.206822822990053,-0.141475456580323,0.887494347823967,0.999768645777355,"ENSG00000197102","dynein cytoplasmic 1 heavy chain 1","DYNC1H1"
"107984661",23.3914275611554,-0.0707588332673883,1.04673726557973,-0.0675994211672582,0.946104516188655,0.999768645777355,NA,"uncharacterized LOC107984661","LOC107984661"
"3320",17080.6868223485,-0.411876016610422,0.162082412117521,-2.54115182041951,0.0110487931150022,0.291590648885043,"ENSG00000080824","heat shock protein 90 alpha family class A member 1","HSP90AA1"
"91833",494.384322995169,0.141998077284886,0.291547258475655,0.487049948702376,0.6262229346043,0.999768645777355,"ENSG00000140153","WD repeat domain 20","WDR20"
"105370677",10.8383100143494,2.2321930283401,1.64598518094495,1.35614406142989,0.175053336040079,0.879522689586544,NA,"uncharacterized LOC105370677","LOC105370677"
"5891",145.668444922435,0.0572749150483461,0.46695609234612,0.122655889894445,0.902379594794376,0.999768645777355,"ENSG00000080823","MOK protein kinase","MOK"
"55778",269.235881892397,0.0223565377776031,0.358522613777231,0.0623573992782903,0.950278219353807,0.999768645777355,"ENSG00000022976","zinc finger protein 839","ZNF839"
"51550",398.709228503262,-0.413438244681806,0.301563389322555,-1.37098288227418,0.170380292239646,0.874999062003802,"ENSG00000100865","cyclin dependent kinase 2 interacting protein","CINP"
"9895",86.6281633043807,0.352753407093865,0.631015571322239,0.559024884845078,0.576144737058312,0.999768645777355,"ENSG00000196663","tectonin beta-propeller repeat containing 2","TECPR2"
"122416",9.03683199162134,1.61477513281404,2.04143612621569,0.790999587044355,0.428944232466433,NA,"ENSG00000156381","ankyrin repeat domain 9","ANKRD9"
"23186",477.178532712481,0.148804081406378,0.318947253752064,0.466547617688698,0.640823571671883,0.999768645777355,"ENSG00000089902","REST corepressor 1","RCOR1"
"7187",232.000781208598,0.178686912576964,0.417530300592071,0.427961545122785,0.668679117753968,0.999768645777355,"ENSG00000131323","TNF receptor associated factor 3","TRAF3"
"81693",42.2020426049891,0.759074854707392,0.806097052882466,0.941666827825594,0.346363243547536,0.991414957461571,"ENSG00000166126","amnion associated transmembrane protein","AMN"
"9578",339.721761500939,-0.260273748398443,0.382843469729652,-0.679843771613076,0.496603387759975,0.999768645777355,"ENSG00000198752","CDC42 binding protein kinase beta","CDC42BPB"
"7127",43.0594835832725,2.13855872443162,0.963155424978772,2.22036721070096,0.0263938509497028,0.440805355072556,"ENSG00000185215","TNF alpha induced protein 2","TNFAIP2"
"105370687",25.1033118419068,1.36045043004822,1.23088101228894,1.10526559144684,0.269044522813848,0.954553812651859,NA,"EIF5 divergent transcript","EIF5-DT"
"1983",3143.92070603735,-0.21514307305311,0.192978117165195,-1.11485735384671,0.264911554173668,0.952153565231453,"ENSG00000100664","eukaryotic translation initiation factor 5","EIF5"
"677811",3.87249783145069,0.62436403471446,2.27620440942718,0.274300511908588,0.783853691147142,NA,"ENSG00000272533","small nucleolar RNA, H/ACA box 28","SNORA28"
"4140",624.899700945123,-0.314425452411805,0.251204005026169,-1.25167372382876,0.210688778500241,0.910431210923505,"ENSG00000075413","microtubule affinity regulating kinase 3","MARK3"
"112268130",6.00790116281803,0.478809170155456,2.42982775948952,0.197054778177384,0.843784671281993,NA,NA,"uncharacterized LOC112268130","LOC112268130"
"1152",739.642963033153,0.207055143525618,0.270421704649193,0.765675017817903,0.443869695391788,0.999768645777355,"ENSG00000166165","creatine kinase B","CKB"
"115708",24.998256609064,0.63484147546207,1.06964385903361,0.593507334334279,0.552841676033266,0.999768645777355,"ENSG00000166166","tRNA methyltransferase 61A","TRMT61A"
"9529",1015.6925665809,-0.15482901940653,0.235556251938905,-0.657291063735752,0.51099378136823,0.999768645777355,"ENSG00000166170","BAG cochaperone 5","BAG5"
"84334",342.328801838999,0.140619660838558,0.336160125208136,0.418311543498778,0.675719350837241,0.999768645777355,"ENSG00000256053","cytochrome c oxidase assembly factor 8","COA8"
"3831",338.002089980131,0.4329603340601,0.314322016343921,1.37744195935155,0.168375647729578,0.870547212375396,"ENSG00000126214","kinesin light chain 1","KLC1"
"7517",6.7162137953028,0.697654884631478,2.03856789097405,0.342227937426274,0.732179362150903,NA,"ENSG00000126215","X-ray repair cross complementing 3","XRCC3"
"112268131",4.36343808290485,-0.454192400392391,2.65290219449424,-0.171205859505492,0.86406190030238,NA,NA,NA,NA
"79038",140.687327260078,0.606078990792423,0.467363055064483,1.2968055224408,0.194698110088519,0.894301367976016,"ENSG00000100711","zinc finger FYVE-type containing 21","ZFYVE21"
"23368",124.425841732612,0.626745234709011,0.486026895307524,1.28952788572009,0.197214628219167,0.896102758172862,"ENSG00000088808","protein phosphatase 1 regulatory subunit 13B","PPP1R13B"
"9556",3034.32822518696,-0.0950657163708694,0.184203868926304,-0.516089683267745,0.60579177312305,0.999768645777355,"ENSG00000156411","ATP synthase membrane subunit j","ATP5MJ"
"122402",849.974373745639,-0.615769871622934,0.269591094499219,-2.28408832556863,0.0223663405517452,0.414504271353027,"ENSG00000156414","tudor domain containing 9","TDRD9"
"374569",3.23146022648097,3.5569111114876,3.65784337244116,0.972406620328798,0.330848299701767,NA,"ENSG00000166183","asparaginase","ASPG"
"26153",3.0580292147844,-0.202175902945557,2.5968472595553,-0.0778543682927963,0.937943898007167,NA,"ENSG00000066735","kinesin family member 26A","KIF26A"
"388021",131.515572027978,0.830015123863653,0.482408927846614,1.7205633560073,0.0853300877338772,0.722910668563504,"ENSG00000258986","transmembrane protein 179","TMEM179"
"64423",33.0477113352878,-0.69487405498583,0.963701457013659,-0.721047010906388,0.47088059134363,0.999768645777355,"ENSG00000203485","inverted formin 2","INF2"
"122622",101.870065124173,-0.250514129778667,0.619253752192395,-0.404541965053504,0.685814225094899,0.999768645777355,"ENSG00000185100","adenylosuccinate synthase 1","ADSS1"
"107987209",90.168812904983,0.63626037263441,0.580604981791753,1.09585758405122,0.273141103715651,0.957888463329498,NA,"uncharacterized LOC107987209","LOC107987209"
"10572",365.60732226056,0.55107190485173,0.319750393317219,1.72344402499302,0.0848082593304913,0.721717521271418,"ENSG00000184990","SIVA1 apoptosis inducing factor","SIVA1"
"102723342",83.127036853019,0.190663074136836,0.615820446913042,0.309608222806799,0.756858902468981,0.999768645777355,NA,"uncharacterized LOC102723342","LOC102723342"
"207",171.683208095667,0.0309603506958097,0.461515159229492,0.067084146807872,0.946514714477408,0.999768645777355,"ENSG00000142208","AKT serine/threonine kinase 1","AKT1"
"100128927",23.0097424263591,-1.09870038750348,1.02697194338916,-1.06984459952977,0.284689263366962,0.965774963459846,"ENSG00000179627","zinc finger and BTB domain containing 42","ZBTB42"
"196872",10.1236347644104,0.93814528453026,1.5402828981077,0.609073362875616,0.542475812632184,0.999768645777355,"ENSG00000258701","VEGFC mRNA stability associated lncRNA","VESTAR"
"283638",53.712922210671,0.265498938029789,0.690523792810959,0.384489196163691,0.700615901903609,0.999768645777355,"ENSG00000099814","centrosomal protein 170B","CEP170B"
"122618",2.53551405915829,-0.202383936351887,2.7849125764315,-0.072671558189886,0.942067481964305,NA,"ENSG00000166428","phospholipase D family member 4","PLD4"
"113146",9.47440500541695,0.561822004990624,1.69625762263336,0.331212663391556,0.74048385555927,NA,"ENSG00000185567","AHNAK nucleoprotein 2","AHNAK2"
"122616",112.706971565837,-0.0555042265260599,0.605472917886682,-0.0916708656760233,0.926959545720707,0.999768645777355,"ENSG00000140104","clathrin binding box of aftiphilin containing 1","CLBA1"
"55038",36.6963944320301,-0.249957560787591,0.814642701679617,-0.306830909148554,0.758972080217735,0.999768645777355,"ENSG00000170779","cell division cycle associated 4","CDCA4"
"3714",20.1269890375874,1.12202463450976,1.16067682631069,0.966698575413286,0.333694739484609,0.988315181247313,"ENSG00000184916","jagged canonical Notch ligand 2","JAG2"
"256281",38.7138179235833,0.724326221799342,0.898228736739132,0.806393953091376,0.420015732462564,0.998139332016304,"ENSG00000183828","nudix hydrolase 14","NUDT14"
"2972",25.1885463163841,0.69519994409905,1.1406334549243,0.609485844113862,0.542202452922172,0.999768645777355,"ENSG00000185024","BRF1 RNA polymerase III transcription initiation factor subunit","BRF1"
"90135",198.48495318838,-0.19879683586282,0.393979619012708,-0.504586598568205,0.613849224458444,0.999768645777355,"ENSG00000184887","BTB domain containing 6","BTBD6"
"23241",102.020590420196,0.835628714771138,0.548366598515427,1.52385049897898,0.127546061373881,0.818289540620573,"ENSG00000179364","phosphofurin acidic cluster sorting protein 2","PACS2"
"100507437",6.27090446458647,-0.0699702561549489,1.92677353327089,-0.0363147276764631,0.971031406698096,NA,"ENSG00000251602","MTA1 divergent transcript","MTA1-DT"
"9112",81.5414849005973,0.176059902342731,0.593326731461467,0.296733474167033,0.766669998734126,0.999768645777355,"ENSG00000182979","metastasis associated 1","MTA1"
"1397",561.005378754537,0.597646479166365,0.31878101525412,1.87478692446583,0.0608220427315964,0.641311620952543,"ENSG00000182809","cysteine rich protein 2","CRIP2"
"1396",85.9592324508602,0.985613535706191,0.581943819605754,1.69365753617576,0.0903303779800676,0.740011054026161,"ENSG00000213145","cysteine rich protein 1","CRIP1"
"283643",5.24260195338136,1.62729203447661,2.07857170737687,0.78288953356833,0.433691984241207,NA,"ENSG00000185347","tubulin epsilon and delta complex 1","TEDC1"
"80757",3.56566962622329,0.963036675018986,2.79323208039134,0.344775030252432,0.730263506352627,NA,"ENSG00000184986","transmembrane protein 121","TMEM121"
"3494",30.6107680995302,6.90245101738546,4.78065301760869,1.44383016126908,0.148786755601964,0.84685117473721,"ENSG00000211890","immunoglobulin heavy constant alpha 2 (A2m marker)","IGHA2"
"3503",29.2822923331989,6.7789963956734,2.1622957756737,3.13509209606687,0.0017180016713616,0.0979266953507029,"ENSG00000211892","immunoglobulin heavy constant gamma 4 (G4m marker)","IGHG4"
"3501",190.842999508413,7.95919430643702,2.54308764938849,3.12973652652156,0.00174963153747957,0.0990501185224238,"ENSG00000211893","immunoglobulin heavy constant gamma 2 (G2m marker)","IGHG2"
"3505",36.8852386906709,6.13130232668075,1.8311118743728,3.34840400113776,0.000812784336951687,0.0572488870573641,NA,"immunoglobulin heavy constant gamma P (non-functional)","IGHGP"
"3493",77.501553490466,5.85985100573185,1.48528014075928,3.94528334751467,7.97056705480386e-05,0.00922837395906517,"ENSG00000211895","immunoglobulin heavy constant alpha 1","IGHA1"
"3500",135.794115731906,9.05592335279695,3.16371045942864,2.86243746668032,0.00420396208627376,0.168149420001487,"ENSG00000211896","immunoglobulin heavy constant gamma 1 (G1m marker)","IGHG1"
"3502",74.3359945920336,7.25214899533036,4.68361937388903,1.54840699390748,0.121524338411123,0.804751209271592,"ENSG00000211897","immunoglobulin heavy constant gamma 3 (G3m marker)","IGHG3"
"3507",17.7160227413848,7.5366720634013,2.62224845069132,2.87412585234414,0.00405147484992861,0.166519678788823,"ENSG00000211899","immunoglobulin heavy constant mu","IGHM"
"28476",2.5308603916264,4.72961393636727,4.52732262372246,1.04468232760458,0.296169815280293,NA,"ENSG00000242472","immunoglobulin heavy joining 5","IGHJ5"
"28477",4.37148613099106,5.51805410821114,3.7413406499026,1.4748868452689,0.140242967544484,NA,"ENSG00000240041","immunoglobulin heavy joining 4","IGHJ4"
"28444",7.82265939229979,6.35750289821244,3.14740038136236,2.01992188088272,0.0433914912483132,NA,"ENSG00000211947","immunoglobulin heavy variable 3-21","IGHV3-21"
"28439",7.15532401302095,4.76037526439685,2.63031736930829,1.80981022288148,0.0703252220584402,NA,"ENSG00000270550","immunoglobulin heavy variable 3-30","IGHV3-30"
"28434",6.92524579560037,4.71170852618952,2.64759708012054,1.77961690680479,0.0751386774048385,NA,"ENSG00000211955","immunoglobulin heavy variable 3-33","IGHV3-33"
"100847062",3.46153844390155,3.66353521243937,3.58199643628976,1.02276350007597,0.306419679520897,NA,"ENSG00000265929","microRNA 5195","MIR5195"
"28387",17.8616187748497,1.7703408949481,1.67292272112889,1.05823232154649,0.289949539133176,0.969034984328377,"ENSG00000211978","immunoglobulin heavy variable 5-78 (pseudogene)","IGHV5-78"
"28378",2.86058786983672,2.05503884162239,3.72321349232042,0.551952995943196,0.580980557684589,NA,"ENSG00000211979","immunoglobulin heavy variable 7-81 (non-functional)","IGHV7-81"
"105379271",19.6445609128662,0.647684103136964,1.11275292542525,0.582055628287333,0.560529211561615,0.999768645777355,NA,"uncharacterized LOC105379271","LOC105379271"
"105379272",8.01081897486045,0.73060000557056,1.71707008207545,0.42549224588869,0.670477873038989,NA,NA,"uncharacterized LOC105379272","LOC105379272"
"727764",286.237208212226,-0.445066235158647,0.526741124174581,-0.844943017988351,0.398142654615261,0.998139332016304,"ENSG00000274847","MAFF interacting protein","MAFIP"
"283755",111.579475899478,-0.418517031471461,0.494603297989171,-0.846167086173826,0.397459540363337,0.998139332016304,"ENSG00000290376","HERC2 pseudogene 3","HERC2P3"
"100996379",4.9613254060995,1.02835424248861,2.15805165358787,0.476519753722727,0.633704137699893,NA,NA,"E3 ubiquitin-protein ligase HERC2","LOC100996379"
"729786",6.80564610020907,-2.66979195866776,2.18444552611501,-1.2221828957282,0.221638470552873,NA,"ENSG00000181984","golgin A8 family member C, pseudogene","GOLGA8CP"
"606",4.64131612886052,-2.46397672890005,2.32894712706527,-1.05797881809577,0.290065099423103,NA,NA,"neurobeachin pseudogene 1","NBEAP1"
"105370714",2.56195593940488,1.34220670360321,3.83932913977559,0.349594070927107,0.72664336121472,NA,NA,"uncharacterized LOC105370714","LOC105370714"
"646214",67.8037008083953,-0.858006265393273,0.897559991188435,-0.955931941949874,0.339106619961596,0.988704414163501,NA,"p21 (RAC1) activated kinase 2 pseudogene","LOC646214"
"646243",5.37751695231609,-0.609706471492221,2.00727802520449,-0.303747893334361,0.761319967176883,NA,NA,"CXADR pseudogene 2","CXADRP2"
"646396",12.6947580537134,-0.844853892881412,1.50135106971034,-0.562729071118863,0.573619385286229,0.999768645777355,NA,"arginine-glutamic acid dipeptide repeats pseudogene 3","REREP3"
"390535",7.37581697843279,-3.26569898090398,2.11956116457659,-1.54074297806657,0.123379352335858,NA,"ENSG00000278429","golgin A8 family member E, pseudogene","GOLGA8EP"
"100132101",70.1788248539404,0.377298987044965,0.722406366642516,0.522280816541685,0.60147482383159,0.999768645777355,"ENSG00000290912","HERC2 pseudogene 7","HERC2P7"
"400322",1279.88940113955,-0.349379279871339,0.217819880111728,-1.60398251845575,0.108717906019298,0.779979608971757,"ENSG00000291003","HERC2 pseudogene 2","HERC2P2"
"101927846",2.39640535056651,1.10064693374465,2.83940787962779,0.387632555942944,0.698287972933487,NA,NA,"uncharacterized LOC101927846","LOC101927846"
"283796",5.69270905756706,-0.0328099559515521,1.92665520145494,-0.0170294902413131,0.986413089369979,NA,"ENSG00000291004","golgin A8 family member I, pseudogene","GOLGA8IP"
